GEOID,poverty_estimate,poverty_population,pctpov,majority,plurality,white,black,asian,american_indian,hispanic,urban_rural
51185,7004,40030,17.496877341993507,White,White,93.94,3.09,0.61,0.08,1.02,5
51187,3835,38577,9.941156647743474,White,White,86.77,4.23,1.12,0,4.59,2
51191,7598,52166,14.565042364758654,White,White,95.33,1.29,0.56,0.02,1.52,3
51193,2636,17682,14.907815857934622,White,White,63.92,25.9,0.65,0.01,6.46,6
51195,7796,35353,22.05187678556275,White,White,91.46,5.29,0.41,0.05,1.24,5
51197,4230,28511,14.83637894146119,White,White,93.8,2.9,0.45,0,1.25,6
51199,3273,66234,4.94157079445602,White,White,70.71,12.85,5.52,0.23,6.43,2
51510,16108,156261,10.30839428904205,White,White,51.93,21.15,5.78,0.03,16.69,1
51520,3753,16592,22.61933461909354,White,White,88.15,5.7,0.22,0,2.31,3
51530,1519,5951,25.525121828264158,White,White,88.12,7.28,1.9,0.25,1.8,6
51540,10645,44195,24.08643511709469,White,White,65.74,18.67,7.06,0.07,5.5,4
51550,20024,233787,8.565061359271473,White,White,57.43,29.31,3.06,0.06,6.18,2
51570,2083,17206,12.106242008601651,White,White,72.32,14.64,4.15,0,5.87,2
51580,722,5476,13.184806428049672,White,White,80.99,12.49,1.16,0.2,2.38,6
51590,8813,39377,22.381085405185768,Non-White,Black,42.39,48.76,1.18,0.08,4.32,5
51595,1408,5221,26.968013790461598,Non-White,Black,24.46,62.84,0.26,0,6.8,6
51600,2113,22797,9.268763433785148,White,White,56.22,4.92,17.17,0,17.18,2
51610,445,14053,3.166583647619725,White,White,71.74,4.64,9.88,0,10.67,2
51620,1178,8033,14.664508900784265,Non-White,Black,36.86,56.68,1.26,0,1.1,6
51630,4052,26104,15.522525283481459,White,White,59.42,20.65,2.67,0.14,10.68,2
51640,1490,6257,23.813329071439988,White,White,79.09,4.97,0.64,0.25,14.5,6
51650,19751,130088,15.182799335834204,Non-White,Black,38.17,49.19,2.42,0.12,5.76,2
51660,13025,46008,28.31029386193705,White,White,66.14,6.48,3.82,0,19.74,4
51670,5253,22237,23.62279084408868,Non-White,White,46.46,42.21,1.37,0,7.93,2
51678,1191,4354,27.35415709692237,White,White,79.12,8.67,3.45,0,6.12,6
51680,13676,70096,19.510385756676556,White,White,62.34,28.36,2.44,0.01,4.17,3
51683,3270,41041,7.967642113983578,Non-White,White,40.83,13.21,5.14,0.08,36.64,2
51685,1073,16832,6.374762357414449,Non-White,Hispanic,33.09,12.78,11.09,0,39.73,2
51690,2962,12391,23.904446775885724,Non-White,Black,43.99,44.46,1.02,0.12,5.66,5
51700,26138,170540,15.326609593057347,Non-White,White,42.92,39.96,3.16,0.18,8.98,2
51710,41016,218762,18.74914290416069,Non-White,White,43.44,40.51,3.49,0.05,8.04,1
51720,1102,3913,28.162535139279328,White,White,88.59,3.07,4.63,0,1.21,5
51730,7406,30766,24.072027562894107,Non-White,Black,15.07,76.29,0.9,0.08,4.9,2
51735,679,12032,5.643284574468085,White,White,91.44,1.12,2.47,0,2.8,2
51740,15312,91156,16.797577778752906,Non-White,Black,37.66,52.24,1.37,0.28,4.46,2
51750,5349,14732,36.30871572087972,White,White,83.29,9.8,1.55,0.02,2.9,4
51760,50200,216099,23.23009361450076,Non-White,Black,40.8,46.58,2.09,0.01,6.91,1
51770,20240,97449,20.769838582232758,White,White,58.5,28.06,2.94,0.02,6.27,3
51775,2058,22723,9.056902697707168,White,White,85.29,6.56,1.67,0.09,3.29,3
51790,2565,23106,11.1010127239678,White,White,81.06,10.96,1.38,0.13,3.11,4
51800,9267,89418,10.363685164060927,Non-White,White,49.3,41.05,1.9,0.02,4.37,2
51810,32183,439531,7.322122899181173,White,White,61.71,18.42,6.58,0.08,8.17,1
51820,3659,21830,16.761337608795234,White,White,75.14,13.41,1.08,0.33,8.08,4
51830,2188,10552,20.735405610310842,White,White,67.72,15.05,6.45,0,7.05,2
51840,4355,26785,16.25910024267314,White,White,66.03,10.01,2.06,0,17.77,4
53001,4951,19332,25.610386923236085,Non-White,Hispanic,33.82,0.42,0.7,0.21,63.58,5
53003,2795,22143,12.62249920968252,White,White,90.37,0.5,0.86,0.23,4.01,4
53005,23336,195634,11.928396904423566,White,White,70.42,1.42,2.49,0.07,21.69,3
53007,8811,75073,11.736576398971668,White,White,67.97,0.55,0.76,0.04,27.94,4
53009,10768,74140,14.5238737523604,White,White,82.78,0.98,1.68,0.03,6.34,5
53011,43384,468659,9.257050435391191,White,White,78.49,1.66,4.51,0.77,9.62,2
53013,446,3944,11.308316430020284,White,White,85.4,0.9,1.8,1.05,7.79,4
53015,15131,105240,14.377613074876471,White,White,83.63,0.71,1.27,0.2,8.97,4
53017,4849,41862,11.583297501313842,White,White,64.16,0.45,0.69,0.27,31.6,4
53019,1292,7483,17.265802485634104,White,White,73.21,0.13,0.65,0.26,4.74,6
53021,13558,89470,15.153682798703477,Non-White,Hispanic,40.37,1.84,2.03,0.15,53.09,3
53023,227,2206,10.290117860380779,White,White,89.46,0,3.18,0,1.88,6
53025,14023,94542,14.83256118973578,White,White,53.97,0.84,0.89,0.03,41.57,5
53027,10037,69587,14.423671087990572,White,White,79.41,1.12,1.51,0.27,9.96,5
53029,6291,80217,7.842477280376977,White,White,79.16,3.04,4.88,0.38,7.74,5
53031,3945,30444,12.958218368151359,White,White,88.38,0.57,1.65,0.05,3.67,6
53033,193603,2165562,8.940081142908861,White,White,59.61,6.28,17.51,0.76,9.67,1
53035,22404,257272,8.70829316831991,White,White,76.69,2.57,4.73,0.8,7.77,3
53037,7808,43321,18.02359132984003,White,White,84.08,0.89,1.59,0.85,8.81,5
53039,3371,21636,15.580513958217784,White,White,82.16,0.73,0.62,0,11.99,6
53041,10069,76897,13.094138913091538,White,White,83.39,0.45,1.23,0.18,10.24,5
53043,1307,10423,12.5395759378298,White,White,91.33,0.74,0.65,0.26,3.38,6
53045,8731,62526,13.963791062917826,White,White,80.53,1.03,1.17,0.42,9.98,5
53047,8042,41176,19.530794637653003,White,White,64.89,0.41,0.85,0.25,20.11,6
53049,3421,21379,16.001683895411382,White,White,81.86,0.35,1.68,0.4,9.78,6
53051,1673,13206,12.668484022414054,White,White,88.45,0.37,0.97,0,3.85,3
53053,89714,859999,10.431872595200693,White,White,66.76,6.51,6.21,1.39,10.87,2
53055,1691,16553,10.215670875370025,White,White,88.44,0.71,1.3,0.2,6.45,6
53057,14815,123656,11.980817752474607,White,White,74.39,0.7,1.88,0.23,18.39,4
53059,1492,11623,12.83661705239611,White,White,87.7,0.49,1.11,0.12,6.34,2
53061,59039,787169,7.500168324718072,White,White,69.57,2.94,10.7,0.51,10.2,2
53063,67236,490994,13.693853692713148,White,White,84.56,1.62,2.24,0.54,5.73,3
53065,6280,44174,14.216507447819984,White,White,86.6,0.41,0.65,0.11,3.71,3
53067,28660,276118,10.379620307259941,White,White,74.96,3.01,5.62,0.81,8.94,3
53069,309,4220,7.322274881516588,White,White,86.74,1.27,1.85,0.02,6.89,6
53071,7329,55272,13.259878419452885,White,White,71.67,1.7,1.62,0.13,21.33,4
53073,30432,215555,14.117974530862194,White,White,78.92,0.93,4.1,0.27,9.42,4
53075,11219,42295,26.525594041848915,White,White,78.58,2.14,8.44,0.16,6.31,5
53077,42755,245808,17.39365683785719,Non-White,Hispanic,43.2,0.94,0.94,0.11,49.29,4
54001,3313,15927,20.801155270923587,White,White,95.47,0.88,0.77,0,0.93,6
54003,13898,114124,12.177981844309699,White,White,83.9,7.4,1.08,0,4.4,3
54005,5123,22156,23.122404766203285,White,White,97.64,0.97,0.12,0,0.4,4
54007,3035,13816,21.96728430804864,White,White,96.84,0.75,0,0.13,0.22,6
54009,2819,21393,13.177207497779648,White,White,95.58,1.66,0.48,0.23,0.89,4
54011,20153,90373,22.299801931992963,White,White,89.85,4.86,1.3,0.02,1.4,3
54013,1567,7216,21.715631929046562,White,White,97.15,0.04,0,0,1.86,6
54015,2353,8568,27.462651727357613,White,White,99.24,0.01,0,0.1,0.17,4
54017,1217,7731,15.741818652179537,White,White,95.19,1.47,0.53,0,0.57,5
54019,8619,42028,20.50775673360617,White,White,92.45,5.22,0.06,0.06,1.16,4
54021,1069,6520,16.395705521472394,White,White,81.49,12.01,0.93,0,4.1,6
54023,1249,11493,10.867484555816583,White,White,96.55,1.56,0.2,0.19,0.74,6
54025,5530,34569,15.996991524197982,White,White,92.24,2.82,0.62,0,1.98,6
54027,4044,22662,17.84485041037861,White,White,95.73,1.05,0.45,0,1.46,4
54029,4045,29052,13.9233099270274,White,White,93.75,1.87,0.46,0.02,1.57,4
54031,1879,13655,13.76052727938484,White,White,89.97,5.56,1.64,0,1.56,6
54033,10186,66534,15.309465837015662,White,White,94.17,1.54,0.58,0.03,1.65,5
54035,5061,28624,17.680967020681944,White,White,96.94,0.38,0.34,0,0.68,6
54037,5336,54907,9.718250860546014,White,White,83.21,6.12,1.36,0,5.74,2
54039,30967,180094,17.194909325130208,White,White,87.72,7.13,1.17,0,1.11,4
54041,3370,15949,21.129851401341774,White,White,96.32,0.18,0.5,0,1.24,6
54043,4739,20761,22.826453446365782,White,White,97.76,0.19,0.12,0.04,0.7,3
54045,8268,32531,25.415757277673606,White,White,95.93,1.68,0.09,0.01,0.94,5
54047,5704,17206,33.15122631640126,White,White,88.7,8.31,0.07,0,1.45,6
54049,9003,55002,16.368495691065778,White,White,92.48,3.49,0.48,0,1.3,5
54051,4457,30718,14.509408164594047,White,White,96.67,0.86,0.25,0.29,1,4
54053,4137,25966,15.932373103288915,White,White,96.61,0.42,0.64,0,0.72,5
54055,11590,58564,19.790314869202923,White,White,90.29,6.19,0.59,0,1.18,5
54057,3628,26288,13.80097382836275,White,White,93.99,3.34,0.43,0,0.92,4
54059,6933,24145,28.71401946572789,White,White,95.75,2.34,0.08,0,0,6
54061,20653,99480,20.76095697627664,White,White,87.93,3.58,3.45,0,2.13,4
54063,2020,13233,15.264868132698556,White,White,96.28,0.93,0,0,0.93,6
54065,1386,17542,7.901037509976057,White,White,95.27,1.09,0,0,0.39,6
54067,4562,24898,18.322756847939594,White,White,96.94,0.68,0.22,0,0.82,6
54069,4994,39766,12.558467032138006,White,White,92.11,3.89,0.71,0,1.16,4
54071,1047,6901,15.171714244312417,White,White,94.73,3.33,0,0,0.81,6
54073,853,6936,12.298154555940023,White,White,95.84,0.28,0,0,2.94,6
54075,1352,8136,16.617502458210424,White,White,98.11,0.44,0.11,0,0.58,6
54077,4707,30642,15.361268846681025,White,White,90.58,4.97,0.25,0.02,2.52,4
54079,5477,56058,9.770237967819044,White,White,95.46,1.39,0.75,0.1,1.17,3
54081,13464,72324,18.616226978596316,White,White,87.07,7.67,0.92,0.01,1.64,4
54083,4908,26513,18.51167351865123,White,White,95.78,2.13,0.55,0,0.96,5
54085,1779,9703,18.334535710604968,White,White,96.86,0.27,0,0,0.71,6
54087,2539,13777,18.429266168251434,White,White,96.84,0.06,0.16,0,1.14,6
54089,2598,11950,21.740585774058577,White,White,91.88,4.48,0,0,1.48,6
54091,2751,16419,16.754978987758086,White,White,95.48,1.29,0.31,0,1.01,5
54093,848,6769,12.527699807947998,White,White,97.26,0.24,0.54,0,0.34,6
54095,1439,8650,16.63583815028902,White,White,97.47,0.36,0.7,0,0.35,6
54097,4769,23106,20.639660694191985,White,White,95.91,1.84,0.18,0,1.36,6
54099,9323,40112,23.24242122058237,White,White,97.31,0.86,0.28,0,0.66,3
54101,2170,8324,26.069197501201348,White,White,99.59,0.02,0,0.04,0.06,6
54103,3356,15158,22.14012402691648,White,White,96.92,1.06,0,0,0.86,6
54105,936,5795,16.151855047454703,White,White,98.91,0.45,0,0,0.47,4
54107,14116,83925,16.819779565087874,White,White,95.16,1.42,0.51,0.06,1.15,4
54109,4705,21026,22.377056977076002,White,White,97.15,1.23,0.25,0,0.31,6
55001,2437,18922,12.879188246485572,White,White,90.44,2.75,0.66,0.01,3.94,6
55003,2604,15007,17.351902445525422,White,White,82.37,0.74,0.47,0.04,2.88,6
55005,4750,44339,10.71291639414511,White,White,93.3,1.52,0.69,0,2.5,6
55007,1632,14830,11.00472016183412,White,White,84.57,0.83,0.48,0,2,6
55009,24825,254072,9.770852356812242,White,White,80.84,2.37,3.22,0.01,8.61,3
55011,1230,13026,9.442653155228005,White,White,95.7,0.72,0.08,0,2.16,6
55013,1877,15100,12.43046357615894,White,White,90.37,0.56,0.34,0.01,1.86,6
55015,2871,49666,5.780614504892683,White,White,90.91,0.84,2.41,0,4.29,4
55017,6278,61080,10.278323510150623,White,White,93.56,1.57,1.35,0,1.78,4
55019,4096,33916,12.076895860360892,White,White,93.06,0.28,0.39,0,4.69,6
55021,3959,55513,7.131662853745969,White,White,92.64,1.34,0.76,0.03,3.4,3
55023,1912,15434,12.388233769599585,White,White,94.38,1.91,0.54,0,1.54,6
55025,56956,522163,10.907705065276552,White,White,79.53,5.07,5.91,0.04,6.35,3
55027,6903,83476,8.269442714073506,White,White,89.9,2.78,0.6,0.03,4.79,5
55029,2059,27128,7.589943969330582,White,White,93.83,0.64,0.5,0,3.13,6
55031,5047,42121,11.982146672681084,White,White,91.62,1.4,1.24,0,1.61,3
55033,4830,41074,11.759263767833666,White,White,92.74,0.62,2.6,0.08,1.89,5
55035,13728,99354,13.817259496346399,White,White,89.99,1.19,4.08,0.36,2.48,4
55037,438,4254,10.296191819464035,White,White,97.06,0.3,0,0,1.37,5
55039,8341,99325,8.397684369494085,White,White,89.61,1.4,1.24,0.03,5.15,4
55041,1515,8748,17.318244170096023,White,White,79.01,0.86,0.61,0.06,2.5,6
55043,7278,48031,15.152713872290812,White,White,95.05,1.48,0.97,0,1.68,5
55045,2568,36384,7.058047493403693,White,White,94.31,0.58,0.64,0.05,3.05,3
55047,2157,18469,11.67902972548595,White,White,92.27,0.57,0.73,0,4.92,6
55049,2061,23358,8.823529411764707,White,White,95.28,0.89,0.68,0.09,1.8,3
55051,809,5558,14.555595537963296,White,White,95.41,0.12,0.49,0,1.37,6
55053,2229,19195,11.612399062255797,White,White,86.08,2.03,0.4,0,3.45,6
55055,6800,81518,8.341715940037783,White,White,89.61,0.73,0.63,0,7.07,5
55057,3748,24897,15.054022573000763,White,White,91.56,2.27,0.56,0.02,3.09,6
55059,20205,164150,12.30886384404508,White,White,75.83,7.22,1.56,0.03,13.07,2
55061,1567,20166,7.770504810076366,White,White,94.45,0.73,0.3,0,3.03,3
55063,14559,112914,12.893883840799191,White,White,89.85,1.53,4.38,0.01,1.92,4
55065,1860,16542,11.244105912223432,White,White,94.1,0.6,0.53,0,3.9,6
55067,2498,18875,13.234437086092715,White,White,93.83,1.25,0.22,0.02,1.97,6
55069,2441,27018,9.034717595676955,White,White,95.4,0.72,0.39,0,1.58,5
55071,7799,78223,9.970213364355752,White,White,90.53,0.97,2.73,0,4.01,5
55073,12246,133602,9.166030448645978,White,White,88.67,0.57,5.78,0.07,2.79,4
55075,5198,39450,13.17617237008872,White,White,95.26,0.74,0.32,0.04,1.75,5
55077,1603,15046,10.65399441712083,White,White,93.28,0.68,0.55,0,3.4,6
55078,1593,4511,35.313677676790064,Non-White,White,10.07,0.29,0.15,0,6.06,5
55079,176286,929362,18.96849666760638,White,White,51.24,26.06,4.28,0.02,15,1
55081,5074,44898,11.301171544389504,White,White,90.5,1.75,0.91,0.02,4.59,6
55083,3396,37196,9.130013979997848,White,White,94.96,0.43,0.39,0,1.79,3
55085,2725,34673,7.859141118449514,White,White,94.85,0.64,0.39,0.04,1.54,6
55087,14198,182206,7.792279068746363,White,White,87.53,1.39,3.45,0.03,4.31,4
55089,4631,86789,5.3359296685063775,White,White,91.47,1.21,2.09,0.08,2.94,2
55091,750,7166,10.466089868825007,White,White,96.39,0.29,0.3,0.11,1.86,6
55093,3635,39222,9.267757890979553,White,White,94.1,0.51,1.26,0.02,2.15,2
55095,3922,42843,9.154354270242514,White,White,94.99,0.41,0.51,0.09,1.9,6
55097,8099,67209,12.050469431177373,White,White,91.04,0.8,2.96,0.01,3.22,5
55099,1731,13181,13.132539261057582,White,White,94.07,0.83,0.6,0.85,1.77,6
55101,23643,190270,12.426026173332632,White,White,71.95,11.05,1.28,0.05,13.11,4
55103,2410,17100,14.09356725146199,White,White,94.59,0.88,0.71,0,2.32,6
55105,20359,158476,12.846740200408895,White,White,82.83,4.31,1.24,0.01,8.7,4
55107,1677,13836,12.120555073720729,White,White,94.72,0.64,0.01,0.13,1.91,6
55109,4601,87846,5.2375748468911505,White,White,93.91,0.8,0.97,0,2.4,2
55111,6228,62901,9.901273429675204,White,White,90.85,0.82,0.61,0,5.13,5
55113,2601,16047,16.20863712843522,White,White,76.69,0.26,0.56,0.04,2.74,6
55115,4202,40118,10.474101400867442,White,White,86.65,0.4,0.4,0.02,2.8,5
55117,8110,112045,7.238163237984738,White,White,84.23,1.92,5.71,0,6.37,4
55119,1983,20002,9.914008599140086,White,White,95.87,0.25,0.23,0,2.08,6
55121,2271,28971,7.8388733561147355,White,White,89.53,0.51,0.43,0,8.4,6
55123,4860,30243,16.069834341831168,White,White,96.25,0.31,0.45,0.04,1.58,6
55125,2729,21477,12.706616380313823,White,White,84.8,0.32,0.6,0.05,2.6,6
55127,10666,100240,10.64046288906624,White,White,85.44,0.88,0.92,0.05,11.09,5
55129,2087,15461,13.498480046568787,White,White,94.17,0.29,0.64,0.29,1.84,6
55131,6175,133873,4.612580580102037,White,White,92.86,1.31,1.3,0.03,3.16,2
55133,19083,395121,4.829659775106866,White,White,88.55,1.57,3.51,0.04,4.72,2
55135,5156,49607,10.39369443828492,White,White,94.27,0.6,0.42,0.01,3.13,6
55137,2551,22845,11.166557233530312,White,White,89.41,1.41,0.35,0.02,6.37,6
55139,18396,162424,11.325912426734966,White,White,88.65,2.24,2.79,0.08,4.12,4
55141,7418,72250,10.267128027681661,White,White,92.24,0.7,2.04,0.02,2.98,5
56001,7454,35944,20.73781437792121,White,White,82.48,1.5,3.27,0.03,9.53,5
56003,1470,11598,12.674599068804968,White,White,87.75,0.44,0.49,0.04,8.97,6
56005,5674,46674,12.156661096113467,White,White,87.29,0.36,0.52,0.16,8.67,5
56007,1796,14449,12.429925946432279,White,White,77.22,1.07,0.92,0.05,18.22,6
56009,1334,13862,9.623430962343097,White,White,88.69,0,0.23,0,8.1,6
56011,674,7374,9.140222403037699,White,White,94.29,0.13,0.68,0,1.41,6
56013,5038,38864,12.96315356113627,White,White,69.73,0.54,0.42,0.02,6.93,5
56015,1445,12608,11.460977157360407,White,White,85.84,0.31,0.84,0.22,10.59,6
56017,682,4492,15.182546749777382,White,White,92.58,0,0,0,3.8,6
56019,1010,8372,12.06402293358815,White,White,91.46,0.58,0,0,2.73,6
56021,9532,96073,9.921622099861564,White,White,78.85,1.99,1.18,0.11,14.62,4
56023,1574,19120,8.232217573221758,White,White,92.18,0.05,0.28,0,4.57,6
56025,7393,78266,9.445991873866047,White,White,86.69,1.08,0.58,0.17,8.45,4
56027,431,2139,20.14960261804582,White,White,90.63,0.58,0,1.03,3.92,6
56029,2411,28535,8.449272822849133,White,White,91.05,0.67,0.53,0,5.44,6
56031,1173,8466,13.855421686746988,White,White,88.5,0.01,1.17,0,8.13,6
56033,1726,29274,5.896016943362711,White,White,91.68,0.22,0.67,0,4.22,5
56035,999,9841,10.151407377299055,White,White,89.27,0,0.07,0,7.3,6
56037,4921,42958,11.455375017458913,White,White,79.56,1.12,0.74,0.03,15.88,5
56039,1426,23188,6.149732620320856,White,White,81.34,1.24,1.25,0.12,15.03,5
56041,2298,20259,11.343106767362654,White,White,87.52,0.11,0.16,0,9.13,5
56043,825,7853,10.50553928434993,White,White,81.9,0.04,0,0,14.23,6
56045,971,6709,14.473095841407066,White,White,96.37,0.23,0.77,0.11,1.08,6
72001,11065,17837,62.03397432303639,Non-White,Hispanic,0.3,0,0,0,99.66,
72003,18774,37858,49.59057530772888,Non-White,Hispanic,6.72,0.05,0,0,92.48,
72005,26625,51651,51.54788871464251,Non-White,Hispanic,1.56,0.16,0.11,0.02,97.58,
72007,11941,25600,46.64453125,Non-White,Hispanic,0.35,0,0,0,99.65,
72009,10022,22974,43.62322625576739,Non-White,Hispanic,0.18,0,0.08,0,99.63,
72011,12308,26783,45.954523391703695,Non-White,Hispanic,4.36,0,0,0,95.11,
72013,40128,84713,47.369352991866656,Non-White,Hispanic,0.6,0.05,0,0,99.2,
72015,10537,17791,59.22657523466921,Non-White,Hispanic,0.15,0,0,0,99.85,
72017,11686,24069,48.55207943828161,Non-White,Hispanic,0.27,0,0,0,99.5,
72019,15733,28138,55.91371099580639,Non-White,Hispanic,0.12,0,0,0,99.88,
72021,59828,173047,34.57326622247135,Non-White,Hispanic,0.67,0.14,0.08,0,98.94,
72023,24668,48273,51.10102956103826,Non-White,Hispanic,0.28,0,0.07,0,99.62,
72025,48401,128276,37.73192179363248,Non-White,Hispanic,1.07,0.07,0.02,0,98.59,
72027,15741,31500,49.971428571428575,Non-White,Hispanic,1.03,0.07,0,0,98.9,
72029,19066,45316,42.07343984464648,Non-White,Hispanic,0.07,0.04,0.08,0,99.79,
72031,47279,153020,30.897268330937134,Non-White,Hispanic,0.7,0.16,0.17,0,98.82,
72033,11785,24250,48.5979381443299,Non-White,Hispanic,0.9,0,0.04,0,98.99,
72035,17896,43714,40.93882966555337,Non-White,Hispanic,0.34,0,0.2,0,99.4,
72037,4779,11513,41.50959784591331,Non-White,Hispanic,1.18,0.11,0,0,98.39,
72039,9014,16363,55.087697854916584,Non-White,Hispanic,0.86,0,0,0,99.14,
72041,17660,39484,44.726978016411714,Non-White,Hispanic,0.34,0.15,0.16,0,99.34,
72043,17889,38867,46.02619188514679,Non-White,Hispanic,0.63,0.03,0,0,99.34,
72045,11248,19148,58.74242740756215,Non-White,Hispanic,0.52,0,0,0,99.4,
72047,18627,33262,56.00084180145512,Non-White,Hispanic,0.94,0,0,0,98.96,
72049,465,1291,36.018590240123935,Non-White,Hispanic,7.4,0,0.84,0,91.38,
72051,12033,36764,32.73038842345773,Non-White,Hispanic,2.1,0,0.1,0,97.8,
72053,13535,30988,43.67819801213373,Non-White,Hispanic,0.35,0.2,0.22,0,99.04,
72054,5896,11684,50.46217048955837,Non-White,Hispanic,1.14,0,0,0,98.86,
72055,10317,16280,63.37223587223587,Non-White,Hispanic,0.82,0,0,0,98.98,
72057,19431,38730,50.1704105344694,Non-White,Hispanic,0.77,0.19,0,0,98.97,
72059,10110,18447,54.80565945682224,Non-White,Hispanic,0.44,0,0.15,0,99.4,
72061,21916,86529,25.32792474199401,Non-White,Hispanic,1.27,0.13,0.03,0,98.4,
72063,14337,46698,30.701528973403576,Non-White,Hispanic,1.95,0.55,0.07,0,96.86,
72065,18072,39845,45.355753544986825,Non-White,Hispanic,0.2,0.08,0,0,99.63,
72067,6937,15905,43.61521534108771,Non-White,Hispanic,0.13,0.04,0,0,99.83,
72069,22407,52171,42.949147994096336,Non-White,Hispanic,0.65,0.04,0.22,0,98.96,
72071,23056,41397,55.694857115249896,Non-White,Hispanic,0.85,0.18,0,0,98.6,
72073,8694,14258,60.97629401038014,Non-White,Hispanic,0.33,0,0,0,99.67,
72075,21366,45748,46.703681035236514,Non-White,Hispanic,0.18,0.01,0,0,99.79,
72077,18354,38718,47.40430807376414,Non-White,Hispanic,0.62,0,0,0,99.33,
72079,14397,22789,63.17521611303699,Non-White,Hispanic,0.53,0,0,0,98.76,
